1228157868	Vdd	4.93	Vad	4.27	T	33.94
1228158170	Vdd	4.93	Vad	4.27	T	33.88
1228158470	Vdd	4.93	Vad	4.27	T	33.78
1228158772	Vdd	4.93	Vad	4.27	T	33.84
1228159073	Vdd	4.93	Vad	4.27	T	33.97
1228159374	Vdd	4.93	Vad	4.27	T	34.00
1228159675	Vdd	4.93	Vad	4.27	T	33.88
1228159977	Vdd	4.93	Vad	4.27	T	33.94
1228160278	Vdd	4.93	Vad	4.28	T	33.88
1228160579	Vdd	4.93	Vad	4.28	T	33.88
1228160880	Vdd	4.93	Vad	4.29	T	33.78
1228161182	Vdd	4.93	Vad	4.29	T	33.78
1228161483	Vdd	4.93	Vad	4.30	T	33.88
1228161784	Vdd	4.93	Vad	4.29	T	33.69
1228162085	Vdd	4.93	Vad	4.30	T	33.62
1228162387	Vdd	4.93	Vad	4.30	T	33.69
1228162688	Vdd	4.93	Vad	4.31	T	33.69
1228162989	Vdd	4.93	Vad	4.31	T	33.69
1228163290	Vdd	4.93	Vad	4.31	T	33.78
1228163591	Vdd	4.93	Vad	4.31	T	33.78
1228163893	Vdd	4.93	Vad	4.32	T	33.72
1228164194	Vdd	4.93	Vad	4.32	T	33.84
1228164495	Vdd	4.93	Vad	4.33	T	33.78
1228164796	Vdd	4.93	Vad	4.33	T	33.78
1228165098	Vdd	4.93	Vad	4.33	T	33.81
1228165399	Vdd	4.93	Vad	4.33	T	33.78
1228165700	Vdd	4.93	Vad	4.34	T	33.97
1228166001	Vdd	4.93	Vad	4.34	T	34.00
1228166302	Vdd	4.93	Vad	4.34	T	34.06
1228166604	Vdd	4.93	Vad	4.35	T	33.91
1228166905	Vdd	4.93	Vad	4.35	T	33.88
1228167206	Vdd	4.93	Vad	4.35	T	33.97
1228167507	Vdd	4.93	Vad	4.35	T	33.78
1228167809	Vdd	4.93	Vad	4.36	T	33.94
1228168110	Vdd	4.93	Vad	4.36	T	33.84
1228168411	Vdd	4.93	Vad	4.36	T	33.81
1228168712	Vdd	4.93	Vad	4.36	T	33.69
1228169013	Vdd	4.93	Vad	4.36	T	33.81
1228169315	Vdd	4.93	Vad	4.36	T	33.66
1228169616	Vdd	4.93	Vad	4.36	T	33.56
1228169917	Vdd	4.93	Vad	4.36	T	33.59
1228170218	Vdd	4.93	Vad	4.36	T	33.62
1228170520	Vdd	4.93	Vad	4.37	T	33.75
1228170821	Vdd	4.93	Vad	4.37	T	33.66
1228171122	Vdd	4.93	Vad	4.37	T	33.75
1228171423	Vdd	4.93	Vad	4.37	T	33.69
1228171724	Vdd	4.93	Vad	4.38	T	33.66
1228172026	Vdd	4.93	Vad	4.38	T	33.69
1228172327	Vdd	4.93	Vad	4.38	T	33.66
1228172628	Vdd	4.93	Vad	4.39	T	33.66
1228172929	Vdd	4.93	Vad	4.39	T	33.62
1228173231	Vdd	4.93	Vad	4.39	T	33.59
1228173532	Vdd	4.93	Vad	4.40	T	33.53
1228173833	Vdd	4.93	Vad	4.40	T	33.69
1228174134	Vdd	4.93	Vad	4.39	T	33.62
1228174436	Vdd	4.93	Vad	4.39	T	33.50
1228174737	Vdd	4.93	Vad	4.40	T	33.53
1228175039	Vdd	4.93	Vad	4.40	T	33.53
1228175340	Vdd	4.93	Vad	4.41	T	33.50
1228175641	Vdd	4.93	Vad	4.40	T	33.56
1228175943	Vdd	4.93	Vad	4.39	T	33.34
1228176244	Vdd	4.93	Vad	4.40	T	33.50
1228176545	Vdd	4.93	Vad	4.40	T	33.41
1228176846	Vdd	4.93	Vad	4.40	T	33.53
1228177148	Vdd	4.93	Vad	4.41	T	33.41
1228177449	Vdd	4.93	Vad	4.40	T	33.44
1228177750	Vdd	4.93	Vad	4.41	T	33.50
1228178051	Vdd	4.93	Vad	4.41	T	33.41
1228178352	Vdd	4.93	Vad	4.41	T	33.44
1228178654	Vdd	4.93	Vad	4.41	T	33.50
1228178955	Vdd	4.93	Vad	4.41	T	33.47
1228179256	Vdd	4.93	Vad	4.41	T	33.38
1228179557	Vdd	4.93	Vad	4.42	T	33.41
1228179859	Vdd	4.93	Vad	4.42	T	33.41
1228180160	Vdd	4.93	Vad	4.43	T	33.44
1228180461	Vdd	4.93	Vad	4.42	T	33.31
1228180762	Vdd	4.93	Vad	4.43	T	33.38
1228181063	Vdd	4.93	Vad	4.43	T	33.34
1228181364	Vdd	4.93	Vad	4.43	T	33.31
1228181666	Vdd	4.93	Vad	4.43	T	33.34
1228181967	Vdd	4.93	Vad	4.44	T	33.41
1228182268	Vdd	4.93	Vad	4.43	T	33.34
1228182569	Vdd	4.93	Vad	4.43	T	33.41
1228182871	Vdd	4.93	Vad	4.43	T	33.41
1228183172	Vdd	4.93	Vad	4.43	T	33.31
1228183473	Vdd	4.93	Vad	4.43	T	33.19
1228183775	Vdd	4.93	Vad	4.43	T	33.34
1228184076	Vdd	4.93	Vad	4.43	T	33.25
1228184377	Vdd	4.93	Vad	4.43	T	33.41
1228184678	Vdd	4.93	Vad	4.43	T	33.38
1228184979	Vdd	4.93	Vad	4.44	T	33.38
1228185281	Vdd	4.93	Vad	4.44	T	33.44
1228185582	Vdd	4.93	Vad	4.44	T	33.50
1228185883	Vdd	4.93	Vad	4.44	T	33.41
1228186184	Vdd	4.93	Vad	4.45	T	33.41
1228186485	Vdd	4.93	Vad	4.45	T	33.34
1228186787	Vdd	4.93	Vad	4.45	T	33.38
1228187088	Vdd	4.93	Vad	4.45	T	33.38
1228187389	Vdd	4.93	Vad	4.46	T	33.34
1228187690	Vdd	4.93	Vad	4.46	T	33.34
1228187991	Vdd	4.93	Vad	4.46	T	33.34
1228188293	Vdd	4.93	Vad	4.46	T	33.38
1228188594	Vdd	4.93	Vad	4.46	T	33.38
1228188895	Vdd	4.93	Vad	4.47	T	33.28
1228189196	Vdd	4.93	Vad	4.47	T	33.28
1228189498	Vdd	4.93	Vad	4.47	T	33.25
1228189799	Vdd	4.93	Vad	4.47	T	33.41
1228190100	Vdd	4.93	Vad	4.47	T	33.25
1228190401	Vdd	4.93	Vad	4.47	T	33.31
1228190702	Vdd	4.93	Vad	4.48	T	33.31
1228191004	Vdd	4.93	Vad	4.48	T	33.28
1228191305	Vdd	4.93	Vad	4.48	T	33.19
1228191606	Vdd	4.93	Vad	4.48	T	33.22
1228191908	Vdd	4.93	Vad	4.48	T	33.31
1228192209	Vdd	4.93	Vad	4.48	T	33.28
1228192510	Vdd	4.93	Vad	4.48	T	33.19
1228192811	Vdd	4.93	Vad	4.48	T	33.12
1228193112	Vdd	4.93	Vad	4.48	T	33.06
1228193414	Vdd	4.93	Vad	4.48	T	33.16
1228193715	Vdd	4.93	Vad	4.48	T	33.28
1228194016	Vdd	4.93	Vad	4.48	T	33.25
1228194317	Vdd	4.93	Vad	4.47	T	33.22
1228194619	Vdd	4.93	Vad	4.48	T	33.19
1228194920	Vdd	4.93	Vad	4.49	T	33.09
1228195221	Vdd	4.93	Vad	4.49	T	33.06
1228195522	Vdd	4.93	Vad	4.48	T	33.03
1228195823	Vdd	4.93	Vad	4.49	T	33.06
1228196124	Vdd	4.93	Vad	4.49	T	33.06
1228196426	Vdd	4.93	Vad	4.49	T	33.00
1228196727	Vdd	4.93	Vad	4.49	T	32.94
1228197028	Vdd	4.93	Vad	4.49	T	33.06
1228197329	Vdd	4.93	Vad	4.49	T	33.19
1228197631	Vdd	4.93	Vad	4.49	T	33.19
1228197932	Vdd	4.93	Vad	4.49	T	33.19
1228198233	Vdd	4.93	Vad	4.50	T	33.12
1228198534	Vdd	4.93	Vad	4.50	T	33.03
1228198835	Vdd	4.93	Vad	4.51	T	33.12
1228199136	Vdd	4.93	Vad	4.51	T	33.19
1228199438	Vdd	4.93	Vad	4.50	T	33.19
1228199739	Vdd	4.93	Vad	4.51	T	33.12
1228200040	Vdd	4.93	Vad	4.51	T	33.31
1228200341	Vdd	4.93	Vad	4.51	T	33.25
1228200642	Vdd	4.93	Vad	4.51	T	33.19
1228200944	Vdd	4.93	Vad	4.51	T	33.22
1228201245	Vdd	4.93	Vad	4.52	T	33.16
1228201546	Vdd	4.93	Vad	4.52	T	33.09
1228201847	Vdd	4.93	Vad	4.52	T	32.94
1228202149	Vdd	4.93	Vad	4.52	T	33.16
1228202450	Vdd	4.93	Vad	4.52	T	33.00
1228202751	Vdd	4.93	Vad	4.52	T	32.94
1228203052	Vdd	4.93	Vad	4.53	T	33.03
1228203353	Vdd	4.93	Vad	4.53	T	33.06
1228203655	Vdd	4.93	Vad	4.53	T	33.16
1228203956	Vdd	4.93	Vad	4.52	T	32.97
1228204257	Vdd	4.93	Vad	4.53	T	33.22
1228204558	Vdd	4.93	Vad	4.54	T	33.09
1228204860	Vdd	4.93	Vad	4.54	T	33.31
1228205161	Vdd	4.93	Vad	4.55	T	33.19
1228205462	Vdd	4.93	Vad	4.55	T	33.25
1228205763	Vdd	4.93	Vad	4.55	T	33.16
1228206064	Vdd	4.93	Vad	4.55	T	33.12
1228206366	Vdd	4.93	Vad	4.55	T	33.22
1228206667	Vdd	4.93	Vad	4.55	T	33.00
1228206968	Vdd	4.93	Vad	4.56	T	33.00
1228207269	Vdd	4.93	Vad	4.56	T	33.12
1228207570	Vdd	4.93	Vad	4.56	T	33.19
1228207872	Vdd	4.93	Vad	4.57	T	33.16
1228208173	Vdd	4.93	Vad	4.57	T	33.12
1228208474	Vdd	4.93	Vad	4.57	T	33.09
1228208775	Vdd	4.93	Vad	4.58	T	33.16
1228209077	Vdd	4.93	Vad	4.58	T	33.09
1228209378	Vdd	4.93	Vad	4.59	T	33.06
1228209679	Vdd	4.93	Vad	4.59	T	33.31
1228209980	Vdd	4.93	Vad	4.59	T	33.19
1228210281	Vdd	4.93	Vad	4.59	T	33.16
1228210583	Vdd	4.93	Vad	4.59	T	33.28
1228210884	Vdd	4.93	Vad	4.59	T	33.25
1228211185	Vdd	4.93	Vad	4.59	T	33.19
1228211486	Vdd	4.93	Vad	4.59	T	33.12
1228211788	Vdd	4.93	Vad	4.59	T	33.25
1228212089	Vdd	4.93	Vad	4.58	T	33.22
1228212390	Vdd	4.93	Vad	4.59	T	33.16
1228212691	Vdd	4.93	Vad	4.59	T	33.28
1228212992	Vdd	4.93	Vad	4.59	T	33.19
1228213293	Vdd	4.93	Vad	4.59	T	33.31
1228213595	Vdd	4.93	Vad	4.58	T	33.28
1228213896	Vdd	4.93	Vad	4.58	T	33.25
1228214197	Vdd	4.93	Vad	4.58	T	33.38
1228214498	Vdd	4.93	Vad	4.58	T	33.22
1228214799	Vdd	4.93	Vad	4.57	T	33.16
1228215101	Vdd	4.93	Vad	4.57	T	33.25
1228215402	Vdd	4.93	Vad	4.58	T	33.25
1228215703	Vdd	4.93	Vad	4.58	T	33.19
1228216004	Vdd	4.93	Vad	4.59	T	33.19
1228216306	Vdd	4.93	Vad	4.58	T	33.16
1228216607	Vdd	4.93	Vad	4.58	T	33.19
1228216908	Vdd	4.93	Vad	4.58	T	33.19
1228217209	Vdd	4.93	Vad	4.58	T	33.12
1228217510	Vdd	4.93	Vad	4.59	T	33.34
1228217812	Vdd	4.93	Vad	4.59	T	33.28
1228218113	Vdd	4.93	Vad	4.59	T	33.22
1228218414	Vdd	4.93	Vad	4.59	T	33.28
1228218715	Vdd	4.93	Vad	4.59	T	33.31
1228219017	Vdd	4.93	Vad	4.59	T	33.31
1228219318	Vdd	4.93	Vad	4.59	T	33.34
1228219619	Vdd	4.93	Vad	4.60	T	33.31
1228219920	Vdd	4.93	Vad	4.60	T	33.25
1228220221	Vdd	4.93	Vad	4.60	T	33.25
1228220523	Vdd	4.93	Vad	4.61	T	33.28
1228220824	Vdd	4.93	Vad	4.61	T	33.28
1228221125	Vdd	4.93	Vad	4.60	T	33.22
1228221426	Vdd	4.93	Vad	4.61	T	33.28
1228221728	Vdd	4.93	Vad	4.61	T	33.44
1228222029	Vdd	4.93	Vad	4.60	T	33.41
1228222330	Vdd	4.93	Vad	4.61	T	33.50
1228222631	Vdd	4.93	Vad	4.60	T	33.47
1228222932	Vdd	4.93	Vad	4.61	T	33.50
1228223234	Vdd	4.93	Vad	4.61	T	33.38
1228223535	Vdd	4.93	Vad	4.60	T	33.38
1228223836	Vdd	4.93	Vad	4.61	T	33.44
1228224137	Vdd	4.93	Vad	4.60	T	33.41
1228224438	Vdd	4.93	Vad	4.59	T	33.47
1228224740	Vdd	4.93	Vad	4.60	T	33.56
1228225041	Vdd	4.93	Vad	4.60	T	33.44
1228225342	Vdd	4.93	Vad	4.60	T	33.47
1228225643	Vdd	4.93	Vad	4.60	T	33.50
1228225945	Vdd	4.93	Vad	4.61	T	33.28
1228226246	Vdd	4.93	Vad	4.61	T	33.59
1228226547	Vdd	4.93	Vad	4.61	T	33.34
1228226848	Vdd	4.93	Vad	4.61	T	33.44
1228227149	Vdd	4.93	Vad	4.62	T	33.47
1228227451	Vdd	4.93	Vad	4.62	T	33.56
1228227752	Vdd	4.93	Vad	4.62	T	33.50
1228228053	Vdd	4.93	Vad	4.63	T	33.47
1228228354	Vdd	4.93	Vad	4.63	T	33.59
1228228655	Vdd	4.93	Vad	4.63	T	33.56
1228228957	Vdd	4.93	Vad	4.63	T	33.50
1228229258	Vdd	4.93	Vad	4.63	T	33.53
1228229559	Vdd	4.93	Vad	4.63	T	33.66
1228229860	Vdd	4.93	Vad	4.63	T	33.62
1228230162	Vdd	4.93	Vad	4.63	T	33.56
1228230463	Vdd	4.93	Vad	4.63	T	33.62
1228230764	Vdd	4.93	Vad	4.63	T	33.66
1228231065	Vdd	4.93	Vad	4.63	T	33.69
1228231366	Vdd	4.93	Vad	4.63	T	33.72
1228231668	Vdd	4.93	Vad	4.64	T	33.84
1228231969	Vdd	4.93	Vad	4.63	T	33.78
1228232270	Vdd	4.93	Vad	4.63	T	33.81
1228232571	Vdd	4.93	Vad	4.64	T	33.72
1228232873	Vdd	4.93	Vad	4.64	T	33.62
1228233174	Vdd	4.93	Vad	4.64	T	33.59
1228233475	Vdd	4.93	Vad	4.64	T	33.59
1228233776	Vdd	4.93	Vad	4.64	T	33.62
1228234077	Vdd	4.93	Vad	4.64	T	33.53
1228234379	Vdd	4.93	Vad	4.65	T	33.56
1228234680	Vdd	4.93	Vad	4.64	T	33.53
1228234981	Vdd	4.93	Vad	4.64	T	33.59
1228235282	Vdd	4.93	Vad	4.65	T	33.56
1228235583	Vdd	4.93	Vad	4.65	T	33.53
1228235885	Vdd	4.93	Vad	4.65	T	33.50
1228236186	Vdd	4.93	Vad	4.65	T	33.56
1228236487	Vdd	4.93	Vad	4.65	T	33.47
1228236788	Vdd	4.93	Vad	4.65	T	33.41
1228237090	Vdd	4.93	Vad	4.65	T	33.38
1228237391	Vdd	4.93	Vad	4.65	T	33.31
1228237692	Vdd	4.93	Vad	4.65	T	33.31
1228237993	Vdd	4.93	Vad	4.65	T	33.41
1228238295	Vdd	4.93	Vad	4.65	T	33.44
1228238596	Vdd	4.93	Vad	4.65	T	33.41
1228238897	Vdd	4.93	Vad	4.66	T	33.44
1228239198	Vdd	4.93	Vad	4.67	T	33.44
1228239499	Vdd	4.93	Vad	4.66	T	33.34
1228239801	Vdd	4.93	Vad	4.66	T	33.34
1228240102	Vdd	4.93	Vad	4.66	T	33.41
1228240404	Vdd	4.93	Vad	4.66	T	33.44
1228240705	Vdd	4.93	Vad	4.66	T	33.44
1228241006	Vdd	4.93	Vad	4.67	T	33.41
1228241608	Vdd	4.93	Vad	4.65	T	33.44
1228241909	Vdd	4.93	Vad	4.66	T	33.41
1228242211	Vdd	4.93	Vad	4.65	T	33.50
1228242512	Vdd	4.93	Vad	4.65	T	33.47
1228242813	Vdd	4.93	Vad	4.65	T	33.34
1228243114	Vdd	4.93	Vad	4.65	T	33.47
1228243415	Vdd	4.93	Vad	4.65	T	33.41
1228243717	Vdd	4.93	Vad	4.66	T	33.41
1228244018	Vdd	4.93	Vad	4.65	T	33.38
1228244319	Vdd	4.93	Vad	4.65	T	33.53
1228244620	Vdd	4.93	Vad	4.65	T	33.41
1228244922	Vdd	4.93	Vad	4.65	T	33.47
1228245223	Vdd	4.93	Vad	4.65	T	33.44
1228245524	Vdd	4.93	Vad	4.65	T	33.41
1228245825	Vdd	4.93	Vad	4.65	T	33.59
1228246126	Vdd	4.93	Vad	4.65	T	33.59
1228246428	Vdd	4.93	Vad	4.65	T	33.69
1228246729	Vdd	4.93	Vad	4.66	T	33.62
1228247030	Vdd	4.93	Vad	4.65	T	33.53
1228247331	Vdd	4.93	Vad	4.66	T	33.75
1228247633	Vdd	4.93	Vad	4.66	T	33.69
1228247934	Vdd	4.93	Vad	4.66	T	33.69
1228248235	Vdd	4.93	Vad	4.66	T	33.78
1228248536	Vdd	4.93	Vad	4.66	T	33.88
1228248837	Vdd	4.93	Vad	4.66	T	33.97
1228249139	Vdd	4.93	Vad	4.66	T	33.97
1228249440	Vdd	4.93	Vad	4.66	T	33.94
1228249741	Vdd	4.93	Vad	4.66	T	33.88
1228250042	Vdd	4.93	Vad	4.66	T	33.78
1228250343	Vdd	4.93	Vad	4.66	T	33.84
1228250645	Vdd	4.93	Vad	4.67	T	33.84
1228250946	Vdd	4.93	Vad	4.67	T	33.75
1228251247	Vdd	4.93	Vad	4.66	T	33.75
1228251548	Vdd	4.93	Vad	4.66	T	33.84
1228251849	Vdd	4.93	Vad	4.66	T	33.81
1228252151	Vdd	4.93	Vad	4.66	T	33.75
1228252452	Vdd	4.93	Vad	4.66	T	33.78
1228252753	Vdd	4.93	Vad	4.66	T	33.72
1228253055	Vdd	4.93	Vad	4.65	T	33.84
1228253356	Vdd	4.93	Vad	4.65	T	33.78
1228253657	Vdd	4.93	Vad	4.65	T	33.91
1228253958	Vdd	4.93	Vad	4.65	T	33.81
1228254259	Vdd	4.93	Vad	4.65	T	33.91
1228254561	Vdd	4.93	Vad	4.65	T	33.91
1228254862	Vdd	4.93	Vad	4.65	T	33.84
1228255163	Vdd	4.93	Vad	4.65	T	33.94
1228255464	Vdd	4.93	Vad	4.65	T	33.88
1228255765	Vdd	4.93	Vad	4.65	T	33.97
1228256067	Vdd	4.93	Vad	4.66	T	34.06
1228256368	Vdd	4.93	Vad	4.66	T	34.03
1228256669	Vdd	4.93	Vad	4.65	T	34.00
1228256970	Vdd	4.93	Vad	4.66	T	34.00
1228257271	Vdd	4.93	Vad	4.66	T	33.94
1228257573	Vdd	4.93	Vad	4.65	T	34.03
1228257874	Vdd	4.93	Vad	4.66	T	34.00
1228258175	Vdd	4.93	Vad	4.65	T	33.94
1228258476	Vdd	4.93	Vad	4.65	T	33.84
1228258778	Vdd	4.93	Vad	4.65	T	33.94
1228259079	Vdd	4.93	Vad	4.66	T	33.94
1228259380	Vdd	4.93	Vad	4.65	T	33.88
1228259681	Vdd	4.93	Vad	4.65	T	33.91
1228259983	Vdd	4.93	Vad	4.65	T	33.88
1228260284	Vdd	4.93	Vad	4.65	T	33.81
1228260585	Vdd	4.93	Vad	4.64	T	33.91
1228260886	Vdd	4.93	Vad	4.64	T	33.78
1228261188	Vdd	4.93	Vad	4.63	T	33.78
1228261489	Vdd	4.93	Vad	4.63	T	33.81
1228261790	Vdd	4.93	Vad	4.63	T	33.75
1228262091	Vdd	4.93	Vad	4.63	T	33.81
1228262393	Vdd	4.93	Vad	4.63	T	33.81
1228262694	Vdd	4.93	Vad	4.63	T	33.88
1228262995	Vdd	4.93	Vad	4.63	T	33.88
1228263297	Vdd	4.93	Vad	4.63	T	33.72
1228263598	Vdd	4.93	Vad	4.63	T	33.81
1228263899	Vdd	4.93	Vad	4.62	T	33.69
1228264200	Vdd	4.93	Vad	4.62	T	33.78
1228264501	Vdd	4.93	Vad	4.61	T	33.72
1228264803	Vdd	4.93	Vad	4.61	T	33.78
1228265104	Vdd	4.93	Vad	4.61	T	33.66
1228265405	Vdd	4.93	Vad	4.62	T	33.78
1228265706	Vdd	4.93	Vad	4.61	T	33.69
1228266007	Vdd	4.93	Vad	4.61	T	33.62
1228266309	Vdd	4.93	Vad	4.61	T	33.59
1228266610	Vdd	4.93	Vad	4.61	T	33.53
1228266911	Vdd	4.93	Vad	4.61	T	33.59
1228267212	Vdd	4.93	Vad	4.61	T	33.59
1228267514	Vdd	4.93	Vad	4.61	T	33.59
1228267815	Vdd	4.93	Vad	4.61	T	33.66
1228268116	Vdd	4.93	Vad	4.61	T	33.62
1228268417	Vdd	4.93	Vad	4.61	T	33.59
1228268718	Vdd	4.93	Vad	4.60	T	33.69
1228269020	Vdd	4.93	Vad	4.60	T	33.56
1228269321	Vdd	4.93	Vad	4.59	T	33.59
1228269622	Vdd	4.93	Vad	4.59	T	33.53
1228269923	Vdd	4.93	Vad	4.59	T	33.66
1228270224	Vdd	4.93	Vad	4.59	T	33.50
1228270526	Vdd	4.93	Vad	4.58	T	33.62
1228270827	Vdd	4.93	Vad	4.58	T	33.62
1228271128	Vdd	4.93	Vad	4.58	T	33.69
1228271429	Vdd	4.93	Vad	4.57	T	33.66
1228271730	Vdd	4.93	Vad	4.57	T	33.66
1228272032	Vdd	4.93	Vad	4.57	T	33.69
1228272333	Vdd	4.93	Vad	4.56	T	33.75
1228272634	Vdd	4.93	Vad	4.56	T	33.56
1228272936	Vdd	4.93	Vad	4.57	T	33.62
1228273237	Vdd	4.93	Vad	4.56	T	33.59
1228273839	Vdd	4.93	Vad	4.55	T	33.56
1228274140	Vdd	4.93	Vad	4.55	T	33.62
1228274441	Vdd	4.93	Vad	4.54	T	33.59
1228274743	Vdd	4.93	Vad	4.54	T	33.62
1228275044	Vdd	4.93	Vad	4.54	T	33.59
1228275345	Vdd	4.93	Vad	4.54	T	33.62
1228275646	Vdd	4.93	Vad	4.53	T	33.56
1228276248	Vdd	4.93	Vad	4.53	T	33.66
1228276549	Vdd	4.93	Vad	4.52	T	33.66
1228276850	Vdd	4.93	Vad	4.52	T	33.53
1228277152	Vdd	4.93	Vad	4.52	T	33.50
1228277453	Vdd	4.93	Vad	4.52	T	33.66
1228277754	Vdd	4.93	Vad	4.51	T	33.62
1228278055	Vdd	4.93	Vad	4.51	T	33.66
1228278356	Vdd	4.93	Vad	4.50	T	33.69
1228278658	Vdd	4.93	Vad	4.50	T	33.66
1228278959	Vdd	4.93	Vad	4.50	T	33.59
1228279260	Vdd	4.93	Vad	4.50	T	33.66
1228279562	Vdd	4.93	Vad	4.49	T	33.69
1228279862	Vdd	4.93	Vad	4.49	T	33.66
1228280164	Vdd	4.93	Vad	4.49	T	33.56
1228280465	Vdd	4.93	Vad	4.48	T	33.56
1228280766	Vdd	4.93	Vad	4.47	T	33.41
1228281067	Vdd	4.93	Vad	4.47	T	33.44
1228281368	Vdd	4.93	Vad	4.47	T	33.38
1228281670	Vdd	4.93	Vad	4.47	T	33.31
1228281971	Vdd	4.93	Vad	4.46	T	33.41
1228282272	Vdd	4.93	Vad	4.46	T	33.44
1228282874	Vdd	4.93	Vad	4.46	T	33.56
1228283175	Vdd	4.93	Vad	4.45	T	33.69
1228283477	Vdd	4.93	Vad	4.45	T	33.72
1228284079	Vdd	4.93	Vad	4.44	T	33.72
1228284380	Vdd	4.93	Vad	4.45	T	33.66
1228284681	Vdd	4.93	Vad	4.44	T	33.62
1228284983	Vdd	4.93	Vad	4.43	T	33.66
1228285284	Vdd	4.93	Vad	4.42	T	33.84
1228285585	Vdd	4.93	Vad	4.43	T	33.75
1228285886	Vdd	4.93	Vad	4.42	T	33.84
1228286187	Vdd	4.93	Vad	4.42	T	33.84
1228286489	Vdd	4.93	Vad	4.42	T	33.84
1228286790	Vdd	4.93	Vad	4.43	T	34.00
1228287392	Vdd	4.93	Vad	4.42	T	33.91
1228287693	Vdd	4.93	Vad	4.42	T	33.84
1228287994	Vdd	4.93	Vad	4.41	T	33.84
1228288296	Vdd	4.93	Vad	4.41	T	33.84
1228288597	Vdd	4.93	Vad	4.41	T	34.00
1228288898	Vdd	4.93	Vad	4.41	T	34.00
1228289199	Vdd	4.93	Vad	4.41	T	33.94
1228289500	Vdd	4.93	Vad	4.41	T	34.03
1228289802	Vdd	4.93	Vad	4.41	T	34.00
1228290103	Vdd	4.93	Vad	4.41	T	34.06
1228290404	Vdd	4.93	Vad	4.40	T	34.25
1228290705	Vdd	4.93	Vad	4.40	T	34.22
1228291006	Vdd	4.93	Vad	4.40	T	34.28
1228291308	Vdd	4.93	Vad	4.40	T	34.31
1228291609	Vdd	4.93	Vad	4.39	T	34.38
1228291910	Vdd	4.93	Vad	4.40	T	34.41
1228292211	Vdd	4.93	Vad	4.39	T	34.38
1228292512	Vdd	4.93	Vad	4.39	T	34.44
1228292814	Vdd	4.93	Vad	4.38	T	34.41
1228293115	Vdd	4.93	Vad	4.38	T	34.47
1228293416	Vdd	4.93	Vad	4.38	T	34.38
1228294018	Vdd	4.93	Vad	4.37	T	34.47
1228294319	Vdd	4.93	Vad	4.37	T	34.53
1228294621	Vdd	4.93	Vad	4.37	T	34.50
